Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2004,-25.384836950599105,1.2665951985191364,-28.79492992871957,-20.85085894161509,-27.28178057112572,-26.255203885589356,-25.447131762037777,-24.638210048931604,-23.176134158733866,Mineral
2004.5,-25.175425832864452,1.354575731966798,-28.82660461446862,-20.331931365738743,-27.202529998972434,-26.10315797260862,-25.24023298351935,-24.38185611018043,-22.817349799586975,Mineral
2005,-24.966872837647134,1.4420971568307805,-28.858296641532057,-19.81618066470392,-27.123322527472677,-25.947018223160146,-25.036908479764364,-24.12520883285216,-22.456527856437184,Mineral
2005.5,-24.759255226068777,1.5291341819245114,-28.890014350514637,-19.30376579896098,-27.044060959064574,-25.797064717836385,-24.834394695986806,-23.86349708220201,-22.106331782439014,Mineral
2006,-24.552644305984156,1.6156638234491927,-28.921766090950207,-18.794769973414894,-26.966255858386738,-25.645064513614535,-24.631094131310928,-23.61101809774635,-21.76237154343774,Mineral
2006.5,-24.34710861887842,1.7016625004379486,-28.953559693678077,-18.289337983119047,-26.891244934249748,-25.49840928357083,-24.4280809651527,-23.353350363374467,-21.436821419536685,Mineral
2007,-24.14271230426157,1.7871079078466745,-28.985402934956326,-17.787586491559537,-26.813576831564166,-25.357005410608785,-24.230274260401032,-23.08448675504254,-21.095047850275098,Mineral
2007.5,-23.939518372505542,1.87197737292763,-29.01730317633888,-17.28962367402309,-26.733341871944177,-25.216544483193218,-24.034178185338426,-22.82732401330195,-20.761952100154577,Mineral
2008,-23.73758433679542,1.9562538480125566,-29.04926795425733,-16.795558838151535,-26.65771397263666,-25.076933050757564,-23.837081652103464,-22.582464301055705,-20.411327842618913,Mineral
2008.5,-23.536956451640602,2.0399181445009686,-29.081304241265315,-16.30548976012658,-26.582828107512803,-24.93778468498689,-23.64404083964972,-22.339385490013797,-20.053983274709964,Mineral
2009,-23.337692652820117,2.1229503658302065,-29.11341878394147,-15.819508425049754,-26.506838935782117,-24.79465958175195,-23.4494325613131,-22.0863847532925,-19.698461452311506,Mineral
2009.5,-23.139835180098643,2.205338260097148,-29.145618170625664,-15.337741212580136,-26.43134972396348,-24.64704062407047,-23.251479339557402,-21.832867561619366,-19.345166190822983,Mineral
2010,-22.943430848754005,2.2870657882468777,-29.177908666436323,-14.860192731294353,-26.3564000307291,-24.504910540816272,-23.06724538726246,-21.581055733849524,-18.994033478913426,Mineral
2010.5,-22.74851049614282,2.3681226221393334,-29.21029584799051,-14.387004764013778,-26.284841219528985,-24.367434688822186,-22.87590980309062,-21.33103596026134,-18.665653351696562,Mineral
2011,-22.555115880897976,2.4484954738794005,-29.24278533934721,-13.918175533448096,-26.21512386009569,-24.227982836196734,-22.687026595322234,-21.082895637052538,-18.36365048802491,Mineral
2011.5,-22.363274982003798,2.5281772297780347,-29.27538238476202,-13.453801086594996,-26.145916461673764,-24.085062182167327,-22.502149054795694,-20.836715471858142,-18.01894612372902,Mineral
2012,-22.173020402909586,2.6071592575973574,-29.308092027436672,-12.993938097690672,-26.077220491386978,-23.941799696847287,-22.31901358454663,-20.598569782040443,-17.675864663761924,Mineral
2012.5,-21.984382553245105,2.685432713202668,-29.34091903873015,-12.538638540994906,-26.00871656475423,-23.808989136701264,-22.13760821202726,-20.368262995408863,-17.33446371111238,Mineral
2013,-21.797379048565578,2.762994307681733,-29.37386804965625,-12.087951523334306,-25.938838420119936,-23.669703709159133,-21.954221227623584,-20.142235936254195,-16.998817419137122,Mineral
2013.5,-21.61203931973213,2.839836152670957,-29.406943392857542,-11.641981351574016,-25.86372854998332,-23.529293335765477,-21.76366616322989,-19.926007964320924,-16.677496555457534,Mineral
