Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1958.5,-26.178350409038277,9.581661779785632,-64.05055577355823,-17.08366021568075,-47.182216151736675,-30.818554459644567,-22.528774887474345,-18.857427190237253,-17.231704349242147,oa
1959,-26.24719961085029,9.555560864254332,-64.06825487553624,-17.196450289002296,-47.207950082492566,-30.861491629518458,-22.590879746844873,-18.951256941221434,-17.34658504461162,oa
1959.5,-26.317328158826072,9.528977932966798,-64.08626465744982,-17.307660947988524,-47.234102234263275,-30.90511192232492,-22.653992080578945,-19.080795200631968,-17.467960180689225,oa
1960,-26.388300084711602,9.502139351735135,-64.1045186132464,-17.419748332864526,-47.260585274294996,-30.94929508367897,-22.717801923466006,-19.163389818346474,-17.58319889445982,oa
1960.5,-26.46000699686724,9.475103179867759,-64.12300150967864,-17.533115065882843,-47.287376029775174,-30.993892240400307,-22.782248410563035,-19.2736899189275,-17.699428431179722,oa
1961,-26.531967700243175,9.448108576772706,-64.14164062707516,-17.647120870592502,-47.31437186118315,-31.038726383261633,-22.847004820117256,-19.374002913224746,-17.816560473186716,oa
1961.5,-26.602812014310818,9.421819785501503,-64.16021485690548,-17.759918438451262,-47.34127849761549,-31.0832348668284,-22.91112587572719,-19.467935742032232,-17.939323801043447,oa
1962,-26.671322328535602,9.396809950886643,-64.17851774676787,-17.869875326769314,-47.36782207047619,-31.126887657952516,-22.973755906236736,-19.56250290515188,-18.05471298167058,oa
1962.5,-26.737049092161037,9.373271300782353,-64.19646284833802,-17.976250744663027,-47.393888224413146,-31.16948802396863,-23.034586050395824,-19.658270414421004,-18.16350792652859,oa
1963,-26.79850660009455,9.351893626440473,-64.21380085418926,-18.076996699766923,-47.419139723054116,-31.21039190810218,-23.092580459190216,-19.7319190328292,-18.262813428411675,oa
1963.5,-26.85174945698935,9.334545408788669,-64.22988215910496,-18.166769958352535,-47.44270367490066,-31.247898354322874,-23.14499901652667,-19.79780222588018,-18.346652086696203,oa
1964,-26.89184588761404,9.323589367373433,-64.2438785064563,-18.238762535556564,-47.4634705695135,-31.279873820083985,-23.18841699015384,-19.851165032531426,-18.405760013218224,oa
1964.5,-26.91449488200898,9.321175965178197,-64.25504014403849,-18.286845187554523,-47.48043701941829,-31.304435631009795,-23.219824013479606,-19.866903180543904,-18.435748016614156,oa
1965,-26.915259089246245,9.3297080571827,-64.26257820588587,-18.30454582417651,-47.492542460737084,-31.319610591658694,-23.23609974834828,-19.84147731184227,-18.42715553532544,oa
1965.5,-26.88856087964198,9.352461438026424,-64.26550918714813,-18.283795573865724,-47.49845365316185,-31.322932871098494,-23.233351373972145,-19.78275282386821,-18.37238088840754,oa
1966,-26.82819213835354,9.393529277935146,-64.2627234423505,-17.948667493408177,-47.4966780425371,-31.311641762464813,-23.207203995935842,-19.55566350229684,-18.251015130506442,oa
1966.5,-26.72678919851657,9.458349784510016,-64.25290189317523,-16.44262060037005,-47.4854411365967,-31.28246325471415,-23.14639320821188,-19.36368137108485,-18.057712668671176,oa
1967,-26.5716046165384,9.556492238437684,-64.23384164370005,-13.725399385244085,-47.46178417642211,-31.22981179835971,-23.036241570068505,-19.232582030002085,-17.647558658004527,oa
1967.5,-26.346204158455542,9.701763186328932,-64.20269648472943,-10.141949806543149,-47.42187611321569,-31.137936979743124,-22.931495617122657,-19.042509050019667,-16.969156810856433,oa
1968,-26.040573382943425,9.906848624675552,-64.15756841790954,-5.596985616862948,-47.36314870877389,-31.02279899543087,-22.782850918714573,-18.77503922659571,-15.983165025924137,oa
