Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2003,152.36356639756312,44.674894135304214,-33.10054540682539,263.0671433638017,80.49500703434325,124.56723007759123,147.3315323923202,185.4721968953092,225.2235734011305,oa
2003.5,151.71113386038678,43.959204931806596,-32.998453890282335,260.8124709422295,80.60301787252722,124.44052937297757,146.9837324724462,184.54719086227993,222.65995457323598,oa
2004,151.03724425239125,43.2480165408278,-32.89971749327092,258.7054940007005,80.69761956305582,124.29381659277527,146.61236453073633,183.6312318892712,220.35443753430204,oa
2004.5,150.3303661548522,42.53687654986006,-32.80484185374266,256.5130943819398,80.77095450607999,124.11615890794997,146.20615677786742,182.62167904397563,217.88766578516044,oa
2005,149.60362823746223,41.83071441994142,-32.7133373134979,254.24121602203488,80.83197337663503,123.91996868806743,145.7779644110845,181.5827155728628,215.38897707600574,oa
2005.5,148.85629617258664,41.129322283740144,-32.625007261042114,251.89617455349799,80.8788610199836,123.70343175905835,145.45941001218245,180.48366988835758,212.33110309827578,oa
2006,148.08469596439076,40.43121798361823,-32.540119710176896,249.48193111451045,80.90962139245198,123.46343666961516,145.07057768657273,179.51897324248722,209.5043041657595,oa
2006.5,147.2962274601329,39.73915856229366,-32.45824149123189,247.0045561766603,80.92849483304414,123.20629663764993,144.56985590619695,178.34742065079232,206.76993865243358,oa
2007,146.50980181563898,39.06017989739908,-32.37806191343184,244.47366391133784,80.9457290478002,122.94750725557958,144.06580988078878,177.05470923945097,203.86354714580696,oa
2007.5,145.69466733592273,38.382867661832755,-32.30113862793649,242.13288918132102,80.94195459672582,122.66393387032232,143.53094189752323,175.87531907185598,200.80518908693617,oa
2008,144.86814858866595,37.71331968561132,-32.226883022595466,239.99540672592556,80.92946943920958,122.4866530392898,142.98108894205888,174.67383132252152,198.28224078347876,oa
2008.5,144.02934481364363,37.05128163837297,-32.155035637680854,237.8004573826302,80.90602766171068,122.18104561701921,142.4150470429998,173.28279369761103,195.51990212526835,oa
2009,143.1767958290962,36.39604438830256,-32.08583952333532,235.55098289631493,80.87153623669879,121.85951499585462,141.831791786285,172.03138882389163,193.02557121693582,oa
2009.5,142.29186627767433,35.74102994013378,-32.02034061723636,233.24791939009893,80.81457253105323,121.52174047597879,141.2145716442854,170.8139718198452,190.34966012596297,oa
2010,141.39717536105698,35.09402467872474,-31.957611435399325,230.8958389839295,80.75027239445264,121.18381445453457,140.58384074763097,169.58536803419273,187.94234437005997,oa
2010.5,140.4787947358928,34.450372781714584,-31.898125370971698,228.4971603253547,80.66848518791788,120.80737421012705,139.9577379550193,168.32256565090012,185.52704415774858,oa
2011,139.55037526265127,33.814637302318076,-31.841339906443224,226.0555052204518,80.5785348035157,120.39339412363375,139.28601818094364,167.0114282483669,182.9062077945536,oa
